respondent_id,dna_segment,monthly_income_midpoint,age_group,city_tier,gender,occupation,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,discovery_social,discovery_friends,discovery_apps,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,max_single_spend,lifestyle_spend,monthly_book_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA0904,Emotional Reader,30000,4,3,1,2,4,3,3,4,2,7,3,3,3,4,1.0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,1,1,0,3,3,1,0,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,5,3,220,545.0,854,994,1500,1000,750,1,1,0,0,0,1,3,6,4,2,3,2,1,1,2,clean
BDNA0905,Productivity Achiever,30000,3,1,2,2,4,3,3,4,2,3,3,2,2,3,1.0,1,0,0,1,0,0,2,0,1,0,1,0,0,1,1,0,1,2,2,1,0,0,0,1,0,0,0,0,3,2,2,0,0,0,0,1,0,2,6,402,866.0,1322,1889,1500,2250,350,0,0,1,0,0,3,3,9,1,3,2,1,2,1,1,clean
BDNA0906,Non-Reader,5000,4,3,2,1,3,3,2,4,3,4,3,5,6,2,5.0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,4,4,2,1,0,1,1,0,0,5,5,134,212.0,324,617,150,250,100,0,1,0,1,1,1,3,3,2,4,4,5,5,0,1,clean
BDNA0907,Curious Explorer,30000,4,1,2,1,3,1,5,4,3,5,1,5,4,4,2.5,0,1,1,1,0,1,5,0,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,1,1,0,1,0,3,2,1,0,0,0,0,0,0,5,3,180,482.0,820,1250,1500,1000,350,0,0,0,1,0,2,3,10,3,3,1,1,1,1,1,clean
BDNA0908,Productivity Achiever,30000,6,1,2,2,3,4,3,2,3,6,2,2,5,5,1.0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,3,2,1,1,0,0,1,0,1,1,0,2,2,3,0,0,0,0,0,1,3,1,243,657.0,953,1608,1500,2250,350,1,0,0,0,0,1,2,7,2,2,4,4,1,1,1,clean
BDNA0909,Midnight Escapist,30000,6,4,2,1,2,2,3,4,4,11,1,3,3,4,1.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,2,3,3,0,0,1,0,0,0,1,2,335,667.0,1123,1463,750,1000,350,0,0,0,0,0,4,4,8,4,2,2,1,4,0,1,clean
BDNA0910,Productivity Achiever,60000,3,2,1,2,4,4,4,3,3,6,3,2,2,4,8.0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,3,5,1,0,0,1,0,1,0,1,0,3,2,1,1,0,0,0,0,0,5,2,555,1126.0,1693,2580,2500,4500,750,1,0,1,0,0,1,2,5,1,1,2,1,1,1,3,clean
BDNA0911,Emotional Reader,30000,3,1,1,2,3,4,3,5,4,13,3,3,6,3,2.5,0,0,1,1,1,0,5,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,1,0,3,2,1,0,0,1,1,0,0,4,5,277,593.0,954,1610,750,250,750,1,0,0,0,0,1,2,5,1,2,1,2,2,1,1,clean
BDNA0912,Midnight Escapist,15000,2,1,2,1,4,3,4,3,5,12,4,4,2,2,2.5,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,2,1,1,1,1,0,0,0,1,1,1,3,4,0,1,0,0,0,1,2,4,262,439.0,687,874,750,1000,100,1,0,0,0,0,3,2,9,1,2,2,1,2,1,1,clean
BDNA0913,Emotional Reader,5000,4,4,4,5,4,2,3,4,2,1,4,3,3,4,2.5,1,1,0,0,0,0,5,1,0,1,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,1,0,1,2,1,0,1,0,1,0,0,3,2,133,339.0,453,882,150,250,100,1,0,0,0,0,4,4,8,1,1,4,2,3,0,1,clean
BDNA0914,Productivity Achiever,30000,4,1,1,2,4,4,4,3,2,7,3,2,2,5,1.0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,2,1,1,1,1,0,1,0,1,0,3,1,2,0,0,0,0,1,0,2,1,419,741.0,1112,1764,1500,2250,350,1,0,0,0,0,1,4,6,1,3,1,2,4,0,1,clean
BDNA0915,Emotional Reader,15000,4,2,2,2,4,3,3,3,3,10,4,3,3,3,2.5,0,1,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,5,3,196,558.0,742,1157,750,1000,100,1,1,1,0,0,2,3,7,2,3,5,1,1,1,1,clean
BDNA0916,Productivity Achiever,30000,3,2,2,2,3,5,4,2,2,3,3,2,2,3,5.0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,4,2,1,0,1,1,0,1,1,0,0,3,2,2,0,0,1,0,0,0,2,3,272,625.0,1002,1572,1500,2250,350,1,1,0,1,0,3,4,6,1,3,2,1,1,1,1,clean
BDNA0917,Midnight Escapist,15000,7,1,2,5,2,1,4,4,4,9,1,5,1,4,5.0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,4,3,1,1,1,1,0,1,1,1,0,1,1,2,1,0,0,0,0,0,5,6,222,455.0,748,828,350,1000,350,1,0,0,0,1,4,2,7,1,2,5,2,2,1,2,clean
BDNA0918,Non-Reader,60000,7,4,2,1,3,3,2,2,1,9,7,1,6,3,0.0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,1,0,3,3,4,0,1,0,0,0,0,1,6,373,744.0,1156,1813,750,2250,750,1,0,0,1,0,1,4,4,2,2,1,3,3,0,2,clean
BDNA0919,Curious Explorer,30000,4,2,2,2,5,2,4,3,2,5,1,2,4,4,1.0,0,0,0,0,0,1,6,1,0,0,0,1,0,0,0,0,1,2,2,0,0,1,0,0,0,1,1,1,2,4,2,0,1,1,0,0,0,2,2,265,498.0,782,1081,750,2250,100,0,0,1,1,0,1,2,10,2,4,4,2,1,1,1,clean
BDNA0920,Midnight Escapist,60000,4,4,1,4,4,3,3,3,5,9,5,1,4,5,1.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,3,2,1,0,1,1,0,0,0,0,1,3,2,1,0,0,1,1,0,0,3,2,313,943.0,1507,2092,1500,4500,750,1,1,0,0,1,1,3,4,1,1,2,2,2,1,1,clean
BDNA0921,Curious Explorer,30000,5,1,1,3,5,3,4,4,4,5,2,1,3,4,2.5,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,4,0,0,1,1,1,1,1,0,1,2,3,3,0,0,1,0,1,0,1,4,221,482.0,642,1202,1500,1000,750,0,0,1,1,1,3,3,9,3,2,2,3,1,1,3,clean
BDNA0922,Productivity Achiever,60000,4,2,2,2,3,5,3,4,2,8,2,5,5,5,0.0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,4,1,1,1,0,1,0,0,0,0,3,2,3,0,0,0,0,0,1,5,3,471,1020.0,1743,2571,2500,4500,1500,1,1,0,0,0,5,2,8,3,1,2,1,1,1,3,clean
BDNA0923,Non-Reader,60000,3,1,1,3,2,2,3,3,3,5,6,1,6,4,0.0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,3,5,0,0,1,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,5,4,275,671.0,1232,1727,1500,2250,1500,0,0,0,0,1,1,3,3,3,5,5,2,5,0,3,clean
BDNA0924,Curious Explorer,5000,5,4,2,2,5,3,4,2,4,6,2,4,5,4,5.0,0,0,0,0,0,0,5,0,1,1,0,1,1,0,1,1,1,3,4,0,1,1,1,1,1,1,0,0,1,3,3,1,1,0,0,1,0,2,1,113,329.0,631,920,150,250,100,1,1,0,0,0,1,2,5,3,3,1,3,4,0,3,clean
BDNA0925,Productivity Achiever,15000,5,3,1,3,4,4,4,3,1,3,7,5,1,3,2.5,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,2,5,1,0,0,1,1,0,1,1,0,3,2,2,1,0,1,0,0,1,1,3,224,594.0,894,1463,750,1000,100,1,1,0,0,1,2,4,8,4,2,2,1,3,0,3,clean
BDNA0926,Midnight Escapist,15000,3,2,1,3,4,3,3,4,4,10,5,5,1,4,5.0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,3,2,1,1,0,1,0,1,1,0,0,2,3,2,1,1,0,0,0,0,1,2,201,454.0,826,927,750,1000,350,1,0,1,1,0,1,2,10,2,2,3,1,2,1,1,clean
BDNA0927,Midnight Escapist,30000,3,1,1,3,3,1,2,4,3,11,4,1,6,5,1.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,0,0,0,3,2,4,1,0,1,0,0,0,2,4,249,588.0,916,1621,1500,1000,350,1,1,1,0,1,1,2,6,2,1,3,5,2,1,1,clean
BDNA0928,Emotional Reader,15000,5,3,2,1,4,3,3,5,3,14,4,4,3,3,2.5,0,0,0,1,0,1,6,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,0,0,1,1,0,2,1,3,0,0,0,0,0,1,2,6,260,516.0,844,1181,350,1000,350,0,0,1,1,0,2,2,4,1,1,3,3,1,1,1,clean
BDNA0929,Emotional Reader,30000,3,3,2,5,3,3,3,5,3,3,4,4,5,2,1.0,0,0,0,1,0,0,3,1,0,1,1,1,1,0,0,0,0,3,3,1,1,1,0,1,1,1,0,0,2,3,3,1,0,0,0,0,0,1,2,253,553.0,723,1114,1500,2250,750,1,0,1,0,0,1,3,9,1,1,4,1,4,0,2,clean
BDNA0930,Midnight Escapist,60000,3,2,2,2,3,3,3,4,5,8,6,1,1,4,2.5,0,0,0,1,1,1,6,1,0,1,0,1,1,1,0,0,0,4,1,1,1,0,1,0,0,1,0,0,2,3,2,0,1,1,0,0,0,3,3,390,802.0,1337,1824,2500,4500,750,1,0,0,0,0,2,1,8,3,2,1,1,1,1,1,clean
BDNA0931,Midnight Escapist,15000,3,2,2,6,2,2,2,2,4,9,3,2,1,4,2.5,0,0,0,0,1,1,5,1,0,1,0,1,0,0,0,0,0,4,3,1,1,1,1,0,1,0,0,1,2,4,2,1,0,1,0,1,0,1,1,258,423.0,582,964,350,250,100,0,1,0,0,0,1,3,7,1,2,2,3,1,1,2,clean
BDNA0932,Curious Explorer,5000,2,1,1,1,5,2,4,3,3,6,7,4,5,5,2.5,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,3,0,0,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,1,1,108,364.0,472,776,150,250,100,1,1,0,1,1,1,2,7,3,1,2,1,1,1,2,clean
BDNA0933,Non-Reader,15000,5,2,2,4,3,3,3,2,2,4,5,6,6,4,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,4,2,4,0,0,0,1,0,0,1,1,159,411.0,749,1003,150,1000,350,1,0,0,0,0,1,3,6,4,3,4,5,4,0,1,clean
BDNA0934,Emotional Reader,100000,4,2,2,2,3,4,4,5,3,10,5,6,3,2,2.5,1,0,1,0,0,1,6,1,0,1,1,1,0,0,1,1,0,3,1,0,0,0,1,1,0,1,0,0,3,2,2,1,1,1,1,1,1,3,4,564,1199.0,2063,2972,2500,4500,1500,1,1,0,1,0,1,2,6,2,1,5,1,1,1,1,clean
BDNA0935,Midnight Escapist,5000,4,3,2,1,3,2,2,4,4,12,1,1,1,3,1.0,1,0,1,0,0,0,3,1,0,0,1,0,1,0,0,1,0,4,3,1,1,1,1,1,0,1,0,0,2,2,2,0,0,0,0,0,0,4,2,191,327.0,534,614,150,250,100,0,0,0,1,0,1,1,6,1,2,3,5,1,1,2,clean
BDNA0936,Midnight Escapist,5000,2,5,1,5,2,2,2,3,5,10,1,1,2,4,2.5,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,2,2,1,1,1,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,2,1,189,318.0,549,788,150,250,0,1,0,1,0,0,1,2,6,3,2,2,4,1,1,1,clean
BDNA0937,Midnight Escapist,15000,3,3,2,2,3,4,2,5,4,9,2,2,3,5,2.5,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,3,1,1,0,1,1,0,0,0,1,0,3,4,2,1,1,1,0,0,0,2,2,146,434.0,735,957,350,1000,350,1,1,1,0,0,3,2,5,3,2,4,2,2,1,1,clean
BDNA0938,Non-Reader,5000,2,3,2,3,3,3,3,3,2,3,5,6,6,3,1.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,6,5,115,195.0,340,487,150,250,100,1,0,0,0,0,1,3,2,2,4,5,4,5,0,1,clean
BDNA0939,Midnight Escapist,15000,3,3,2,2,2,2,3,3,4,15,6,5,4,4,5.0,0,1,0,1,1,1,2,1,0,0,0,1,0,1,0,1,0,3,4,1,1,1,1,0,0,1,0,0,1,3,1,1,0,1,1,0,1,3,5,182,457.0,635,1080,750,1000,100,0,0,1,1,0,2,2,5,1,3,5,1,1,1,3,clean
BDNA0940,Emotional Reader,30000,4,1,2,3,3,2,5,5,5,8,3,1,3,4,0.0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,1,0,0,3,4,1,1,0,0,1,0,0,0,1,1,2,2,0,1,0,0,0,1,3,2,315,507.0,858,1042,1500,2250,350,0,0,0,0,1,2,4,5,1,1,1,3,1,1,3,clean
BDNA0941,Midnight Escapist,15000,4,2,1,1,4,1,3,4,5,11,2,3,2,5,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,4,2,227,500.0,821,1163,350,1000,350,0,0,1,0,1,2,1,10,1,4,2,4,2,1,1,clean
BDNA0942,Emotional Reader,60000,3,1,1,1,3,1,3,4,3,7,4,6,3,3,1.0,0,0,0,1,0,0,3,0,0,1,1,1,0,1,0,1,0,2,3,1,1,1,1,1,0,0,1,0,1,3,2,1,0,0,1,0,0,2,3,337,896.0,1437,2079,2500,4500,1500,1,0,0,0,0,1,2,8,1,3,1,4,2,1,2,clean
BDNA0943,Emotional Reader,30000,5,1,2,3,2,3,2,5,2,8,7,2,5,3,2.5,0,0,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,2,2,1,1,0,1,0,0,1,0,1,1,3,3,0,0,0,0,0,0,5,3,297,670.0,883,1509,750,1000,350,0,0,1,0,0,1,2,6,4,2,2,1,2,1,1,clean
BDNA0944,Curious Explorer,30000,3,2,1,1,5,1,3,5,3,6,5,5,5,4,0.0,0,1,1,0,0,0,3,1,1,0,0,0,1,1,1,0,0,1,4,1,0,0,1,0,1,1,1,1,3,4,1,0,1,0,0,0,0,4,2,198,523.0,849,1164,1500,2250,350,1,1,0,1,0,2,2,9,3,3,1,3,3,0,3,clean
BDNA0945,Midnight Escapist,5000,2,4,3,3,2,3,3,3,4,10,1,2,1,4,2.5,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2,1,0,0,1,1,0,1,0,1,2,3,2,1,1,1,0,0,1,1,2,190,405.0,695,1005,150,250,100,1,1,1,1,1,4,2,6,1,1,3,1,5,0,1,clean
BDNA0946,Midnight Escapist,5000,2,4,3,6,3,3,2,4,5,13,4,1,1,3,5.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,1,4,2,1,1,0,1,0,0,0,1,2,118,363.0,549,817,150,250,100,1,0,0,0,0,1,2,10,3,1,1,1,1,1,1,clean
BDNA0947,Midnight Escapist,15000,2,4,1,3,4,2,2,4,3,13,3,4,4,5,2.5,0,0,0,1,1,0,5,0,0,0,0,1,0,0,1,0,1,3,1,1,1,1,1,0,1,0,0,0,3,2,1,0,1,1,0,0,0,5,1,167,437.0,808,987,750,250,100,0,1,0,1,0,1,3,5,3,2,2,2,1,1,1,clean
BDNA0948,Non-Reader,60000,4,2,2,2,2,3,2,3,2,6,3,4,6,4,0.0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,1,1,0,4,2,1,0,0,1,0,0,0,0,0,4,3,3,0,0,1,0,0,0,5,3,305,650.0,1093,1493,1500,2250,1500,0,1,0,0,1,2,2,4,4,3,2,1,5,0,1,clean
BDNA0949,Curious Explorer,15000,3,3,2,6,4,3,3,4,2,2,3,4,4,4,5.0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,1,1,1,0,0,2,2,2,1,1,0,0,0,0,2,3,111,366.0,765,853,350,250,100,0,0,1,1,0,1,2,8,2,5,1,1,2,1,2,clean
BDNA0950,Emotional Reader,30000,3,1,2,2,3,4,2,4,3,10,2,3,3,4,1.0,1,1,1,1,1,0,3,0,0,0,1,1,0,0,1,1,1,3,2,0,1,0,1,1,1,1,1,0,2,1,1,0,0,1,0,0,0,5,1,395,589.0,830,1282,1500,2250,750,0,0,0,0,0,4,4,7,1,3,4,4,3,0,1,clean
BDNA0951,Emotional Reader,60000,3,4,3,4,4,3,3,4,4,10,2,3,5,4,2.5,0,0,1,1,0,1,3,0,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,5,4,454,931.0,1526,2060,1500,4500,1500,0,1,1,0,0,5,2,7,1,4,2,4,2,1,1,clean
BDNA0952,Emotional Reader,5000,4,2,2,5,4,3,3,4,3,8,3,4,2,3,5.0,0,0,0,1,1,0,4,0,0,1,1,0,0,1,0,1,0,2,2,1,1,0,1,0,1,0,1,0,3,2,2,1,0,1,0,0,1,1,3,179,342.0,735,815,150,250,100,1,0,1,0,1,5,2,8,3,3,4,1,4,0,1,clean
BDNA0953,Midnight Escapist,5000,3,1,1,1,2,3,2,4,4,8,3,3,3,3,2.5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,1,0,0,0,1,1,2,2,2,0,0,0,0,0,1,4,5,210,383.0,481,773,150,250,100,0,0,0,1,0,1,1,10,2,2,4,4,1,1,1,clean
BDNA0954,Non-Reader,15000,2,3,1,1,2,3,4,2,3,5,3,5,6,2,1.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,1,0,0,0,0,0,4,3,2,1,0,0,1,1,0,2,6,146,326.0,512,808,150,250,350,0,1,1,0,0,1,3,3,2,5,4,5,4,0,3,clean
BDNA0955,Productivity Achiever,30000,3,2,2,2,3,4,3,2,4,7,3,4,2,4,2.5,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,0,1,1,3,1,1,0,0,0,1,0,0,5,4,289,746.0,1245,1717,2500,2250,750,1,1,1,0,0,3,3,6,2,2,2,4,1,1,1,clean
BDNA0956,Productivity Achiever,60000,6,1,4,6,2,5,2,3,3,5,3,3,2,5,2.5,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,3,3,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,4,3,482,1057.0,1667,2331,2500,4500,1500,1,1,0,0,0,2,3,9,2,2,1,1,2,1,2,clean
BDNA0957,Productivity Achiever,60000,4,2,2,2,4,5,2,3,3,6,1,6,2,5,1.0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,3,1,1,1,1,0,1,0,0,1,0,2,3,2,0,0,0,0,0,0,1,1,529,1114.0,1700,2658,2500,4500,350,0,0,0,0,1,1,3,7,1,3,3,1,2,1,1,clean
BDNA0958,Midnight Escapist,15000,3,2,1,2,3,4,3,4,4,13,1,3,4,5,8.0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,1,0,0,4,1,1,1,1,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,3,2,183,337.0,449,545,750,1000,350,1,0,0,0,1,4,3,8,4,1,2,3,1,1,1,clean
BDNA0959,Midnight Escapist,30000,3,3,1,2,2,2,2,5,5,10,2,2,2,5,5.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,4,2,1,1,1,1,0,1,0,0,1,1,3,2,0,1,0,1,1,0,3,2,263,669.0,1018,1574,750,2250,750,0,1,0,1,0,4,2,9,2,5,2,4,2,1,1,clean
BDNA0960,Curious Explorer,5000,5,1,2,2,4,2,5,3,2,8,2,4,4,4,5.0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,3,2,0,0,0,0,0,1,1,0,1,2,2,2,0,0,0,1,1,0,1,3,182,326.0,664,797,150,250,100,1,1,0,1,1,2,2,5,3,1,1,1,2,1,1,clean
BDNA0961,Midnight Escapist,5000,2,2,1,3,3,2,4,4,4,4,2,3,3,5,8.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,4,1,1,1,1,1,1,1,1,0,0,2,2,3,1,0,0,1,0,0,3,3,195,337.0,526,719,150,250,100,1,1,0,0,1,1,1,9,3,2,3,1,1,1,1,clean
BDNA0962,Emotional Reader,5000,5,3,1,4,3,3,2,5,1,5,4,3,1,4,2.5,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,3,1,1,0,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,3,4,88,333.0,524,811,150,250,100,0,0,0,0,0,1,3,6,3,4,1,1,1,1,1,clean
BDNA0963,Midnight Escapist,100000,2,3,2,2,3,4,3,3,4,10,1,1,1,4,2.5,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,4,1,1,1,1,1,1,0,1,0,1,2,3,2,1,1,0,0,0,0,1,1,460,1089.0,1732,2491,2500,4500,1500,1,1,0,1,0,1,2,9,1,5,2,1,1,1,1,clean
BDNA0964,Productivity Achiever,30000,5,2,2,3,4,4,3,3,3,5,3,2,2,4,2.5,1,0,0,0,0,0,2,0,1,0,0,0,1,1,1,1,0,3,4,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,6,303,835.0,1214,1916,1500,2250,350,0,0,1,0,0,1,3,8,4,2,1,2,3,0,3,clean
BDNA0965,Midnight Escapist,15000,3,3,1,3,3,1,2,4,4,12,3,1,1,5,2.5,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,4,1,1,1,0,0,1,1,1,0,0,1,2,2,0,0,0,0,1,0,2,2,164,428.0,775,1265,750,1000,350,1,0,0,0,0,1,1,5,1,1,5,1,2,1,1,clean
BDNA0966,Productivity Achiever,30000,4,1,2,3,4,5,3,3,2,4,7,2,3,3,8.0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,2,5,1,1,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,4,2,386,818.0,1239,2037,1500,2250,350,1,0,0,0,0,1,3,9,1,5,5,2,3,0,3,clean
BDNA0967,Curious Explorer,5000,3,3,1,1,4,3,5,4,3,3,1,3,2,4,5.0,0,0,1,0,0,1,2,1,1,0,1,0,0,0,1,0,1,1,2,1,1,0,1,0,1,0,0,1,2,1,2,1,0,0,0,1,0,1,4,118,206.0,391,586,150,250,100,1,0,0,1,1,1,2,10,3,3,2,5,4,0,1,clean
BDNA0968,Midnight Escapist,30000,7,1,1,1,3,3,3,3,4,10,2,4,2,5,2.5,0,0,0,0,1,0,4,1,1,1,0,1,0,0,0,1,0,3,2,1,1,1,0,0,0,0,1,0,2,1,3,1,0,0,0,0,0,3,2,110,488.0,779,989,1500,2250,750,1,0,1,1,0,1,3,8,4,3,5,1,2,1,1,clean
BDNA0969,Emotional Reader,15000,3,3,1,2,3,3,3,5,4,7,3,3,2,4,5.0,1,0,0,1,0,0,3,0,0,1,1,1,1,0,0,0,1,3,4,1,1,0,1,0,0,0,0,1,2,1,3,0,0,0,1,0,0,2,1,169,378.0,652,833,750,1000,350,1,0,1,0,0,4,3,5,1,4,3,3,2,1,3,clean
BDNA0970,Productivity Achiever,60000,3,4,2,3,3,3,4,3,3,6,7,5,2,4,1.0,0,0,1,1,0,0,2,0,1,0,0,1,1,1,0,0,0,2,5,1,0,0,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,1,3,495,1064.0,1560,2475,2500,4500,750,1,1,0,0,0,1,3,8,1,3,2,3,3,0,3,clean
BDNA0971,Emotional Reader,30000,4,1,2,1,2,3,2,4,3,9,4,1,5,4,2.5,0,1,1,0,0,0,3,0,0,0,0,1,1,0,0,1,0,2,1,0,0,1,1,0,1,1,1,0,2,1,2,1,0,0,0,0,0,3,5,301,590.0,826,1303,1500,2250,750,1,1,0,1,0,1,3,9,2,4,1,4,2,1,1,clean
BDNA0972,Non-Reader,30000,3,1,2,2,2,3,4,4,2,8,3,3,3,2,0.0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,2,2,3,0,0,1,1,1,0,5,5,232,458.0,756,885,750,1000,350,0,0,0,0,0,1,3,5,1,1,2,5,4,0,2,clean
BDNA0973,Curious Explorer,15000,3,2,1,2,5,3,4,3,4,8,4,1,1,5,5.0,1,0,1,1,1,1,5,1,0,1,1,0,0,0,1,0,0,2,3,1,0,1,0,1,0,1,1,1,3,3,3,0,0,0,0,0,0,5,1,101,321.0,371,810,350,250,350,1,0,0,0,1,1,2,10,1,2,2,1,2,1,2,clean
BDNA0974,Midnight Escapist,5000,5,3,2,2,4,3,4,5,4,16,5,2,5,5,8.0,0,0,0,1,1,1,3,1,0,0,1,1,0,0,1,1,0,4,5,1,1,1,1,0,1,1,0,1,3,1,2,0,1,0,0,1,0,2,1,135,259.0,309,450,150,250,100,1,1,1,0,0,3,1,4,4,1,2,1,1,1,3,clean
BDNA0975,Midnight Escapist,30000,3,4,1,2,3,3,2,5,5,10,4,1,1,5,5.0,0,0,0,1,1,1,3,1,1,1,1,1,0,0,1,0,1,4,1,1,0,1,1,0,1,0,0,0,1,3,1,0,0,1,1,0,0,1,5,197,510.0,786,982,1500,2250,350,0,0,0,0,0,1,4,5,1,2,2,4,2,1,1,clean
BDNA0976,Midnight Escapist,15000,3,5,3,2,3,3,2,4,4,10,1,5,4,4,8.0,0,1,0,1,1,1,5,1,0,1,0,0,0,0,1,0,1,3,4,1,0,1,0,1,1,1,0,0,2,2,3,1,1,1,0,0,1,4,2,249,471.0,693,1189,750,1000,100,1,0,0,1,0,1,2,7,2,1,5,1,2,1,3,clean
BDNA0977,Emotional Reader,30000,3,4,1,4,4,4,2,5,3,6,4,3,3,4,1.0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,2,5,1,1,1,1,0,0,1,1,0,1,4,2,1,1,0,0,0,0,4,1,296,598.0,1005,1322,1500,1000,750,1,1,0,0,0,4,1,9,3,1,1,1,2,1,3,clean
